0,0.1,0.05,0.3,0.9,0.95,0.05,0.8,0.2,0.85,0.1,0.15,0.25,0.7,0.85,0.05,0.9,0.1,0.95,0.9,0.95,0.9,0.1,0.85,0.9,0.05,0.15,0.9,0.2,0.2,0.1,0.8,0.2,0.85,0.15,0.25,0.85,0.1,0.2,0.15,0.1
1,0.1,0.1,0.9,0.1,0.3,0.2,0.1,0.4,0.9,0.1,0.2,0.3,0.1,0.2,0.4,0.2,0.3,0.1,0.2,0.2,0.3,0.9,0.3,0.2,0.8,0.3,0.2,0.9,0.2,0.1,0.3,0.2,0.1,0.2,0.1,0.3,0.4,0.1,0.3,0.1
2,0.2,0.1,0.1,0.3,0.5,0.4,0.3,0.7,0.9,0.8,0.2,0.3,0.4,0.4,0.2,0.1,0.8,0.9,0.2,0.8,0.9,0.8,0.2,0.3,0.7,0.9,0.4,0.3,0.3,0.9,0.2,0.8,0.3,0.9,0.3,0.4,0.5,0.3,0.8,0.9
3,0.2,0.4,0.3,0.8,0.1,0.2,0.7,0.1,0.2,0.3,0.1,0.2,0.8,0.2,0.4,0.2,0.9,0.1,0.3,0.3,0.2,0.8,0.1,0.7,0.4,0.3,0.8,0.4,0.9,0.8,0.3,0.2,0.7,0.3,0.8,0.2,0.9,0.3,0.8,0.2
4,0.1,0.05,0.1,0.05,0.4,0.1,0.05,0.9,0.2,0.1,0.9,0.9,0.8,0.1,0.05,0.7,0.8,0.1,0.05,0.05,0.9,0.9,0.9,0.3,0.9,0.05,0.05,0.8,0.8,0.9,0.1,0.3,0.9,0.9,0.8,0.2,0.9,0.05,0.8,0.1
5,0.1,0.8,0.5,0.4,0.9,0.3,0.2,0.3,0.8,0.9,0.3,0.95,0.85,0.4,0.9,0.85,0.8,0.9,0.85,0.2,0.2,0.3,0.4,0.85,0.3,0.2,0.2,0.2,0.3,0.4,0.3,0.2,0.3,0.4,0.8,0.3,0.9,0.3,0.2,0.4
6,0.2,0.9,0.3,0.8,0.9,0.3,0.4,0.3,0.8,0.9,0.2,0.3,0.1,0.8,0.4,0.3,0.2,0.4,0.2,0.3,0.4,0.3,0.3,0.2,0.9,0.9,0.4,0.3,0.3,0.2,0.3,0.2,0.8,0.4,0.9,0.9,0.3,0.9,0.9,0.9
7,0.1,0.2,0.3,0.1,0.9,0.1,0.3,0.8,0.2,0.8,0.2,0.9,0.3,0.1,0.8,0.2,0.1,0.2,0.2,0.8,0.8,0.1,0.2,0.9,0.8,0.8,0.1,0.2,0.1,0.9,0.2,0.1,0.8,0.2,0.1,0.2,0.9,0.9,0.2,0.8
8,0.8,0.2,0.7,0.3,0.9,0.1,0.1,0.2,0.8,0.2,0.1,0.7,0.3,0.4,0.2,0.3,0.2,0.1,0.8,0.9,0.2,0.8,0.3,0.8,0.7,0.2,0.1,0.8,0.9,0.3,0.2,0.3,0.2,0.7,0.1,0.3,0.8,0.2,0.7,0.3
9,0.1,0.9,0.2,0.8,0.3,0.1,0.1,0.3,0.2,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.1,0.2,0.1,0.2,0.3,0.2,0.3,0.4,0.3,0.3,0.3,0.4,0.3,0.4,0.8,0.8,0.2,0.3,0.7,0.9,0.3,0.3,0.8,0.9
10,0.1,0.05,0.2,0.9,0.05,0.1,0.3,0.8,0.95,0.05,0.1,0.3,0.05,0.05,0.3,0.4,0.3,0.2,0.2,0.1,0.05,0.1,0.05,0.05,0.05,0.05,0.8,0.1,0.85,0.3,0.3,0.3,0.3,0.2,0.3,0.1,0.3,0.2,0.8,0.9
11,0.9,0.2,0.3,0.3,0.9,0.1,0.4,0.2,0.3,0.8,0.2,0.8,0.1,0.2,0.3,0.2,0.9,0.1,0.2,0.3,0.9,0.2,0.1,0.8,0.8,0.3,0.2,0.3,0.8,0.1,0.8,0.2,0.3,0.2,0.2,0.8,0.1,0.3,0.8,0.2
