0,0.1,0.2,0.1,0.3,0.9,0.8,0.2,0.8,0.3,0.7,0.2,0.7,0.9,0.3,0.2,0.2,0.3,0.2,0.1,0.2,0.2,0.1,0.2,0.8,0.1,0.2,0.2,0.7,0.2,0.3,0.3,0.2,0.2,0.2,0.3,0.8,0.2,0.7,0.3,0.2
1,0.1,0.2,0.3,0.1,0.9,0.1,0.1,0.2,0.8,0.8,0.9,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.9,0.9,0.3,0.9,0.3,0.2,0.2,0.3,0.1,0.8,0.2,0.2,0.1,0.2,0.9,0.2,0.9,0.2,0.3
2,0.1,0.5,0.2,0.9,0.8,0.9,0.7,0.4,0.3,0.8,0.2,0.3,0.1,0.9,0.2,0.8,0.3,0.9,0.4,0.3,0.2,0.9,0.1,0.3,0.2,0.9,0.4,0.3,0.8,0.4,0.3,0.8,0.7,0.3,0.4,0.9,0.2,0.9,0.3,0.8
3,0.9,0.2,0.3,0.3,0.1,0.8,0.2,0.1,0.2,0.8,0.9,0.9,0.2,0.1,0.1,0.8,0.2,0.8,0.1,0.9,0.2,0.1,0.1,0.1,0.8,0.9,0.2,0.1,0.2,0.3,0.1,0.2,0.8,0.2,0.3,0.2,0.2,0.3,0.1,0.9
4,0.9,0.1,0.1,0.8,0.2,0.3,0.2,0.1,0.3,0.8,0.7,0.2,0.1,0.3,0.2,0.9,0.1,0.1,0.8,0.2,0.9,0.8,0.9,0.2,0.8,0.1,0.8,0.8,0.2,0.9,0.1,0.8,0.1,0.1,0.2,0.1,0.2,0.1,0.9,0.2
5,0.1,0.8,0.9,0.2,0.3,0.1,0.7,0.2,0.1,0.3,0.1,0.2,0.2,0.1,0.3,0.2,0.2,0.1,0.9,0.3,0.2,0.9,0.1,0.8,0.2,0.1,0.2,0.9,0.8,0.9,0.8,0.2,0.1,0.9,0.2,0.1,0.1,0.9,0.2,0.1
6,0.1,0.1,0.9,0.2,0.2,0.9,0.1,0.1,0.2,0.2,0.9,0.9,0.9,0.2,0.9,0.1,0.1,0.2,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.9,0.1,0.2,0.2,0.1,0.2,0.2,0.9,0.2,0.9,0.1,0.9,0.2,0.9,0.1
7,0.2,0.8,0.3,0.9,0.7,0.6,0.2,0.8,0.3,0.2,0.9,0.3,0.8,0.7,0.1,0.2,0.9,0.1,0.1,0.2,0.1,0.2,0.3,0.8,0.2,0.1,0.9,0.8,0.1,0.2,0.3,0.9,0.3,0.2,0.2,0.8,0.3,0.2,0.9,0.2
8,0.1,0.1,0.9,0.2,0.1,0.2,0.9,0.8,0.2,0.9,0.1,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.2,0.2,0.9,0.1,0.1,0.2,0.2,0.9,0.2,0.1,0.2,0.2,0.9,0.2,0.9,0.9,0.9,0.1,0.1,0.2,0.9,0.2
9,0.1,0.2,0.9,0.8,0.3,0.7,0.9,0.2,0.1,0.2,0.8,0.1,0.2,0.9,0.1,0.3,0.2,0.1,0.2,0.3,0.4,0.8,0.2,0.1,0.9,0.2,0.1,0.8,0.7,0.9,0.2,0.1,0.3,0.8,0.2,0.1,0.3,0.2,0.1,0.2
10,0.9,0.8,0.2,0.1,0.3,0.1,0.7,0.2,0.3,0.2,0.4,0.1,0.2,0.9,0.3,0.2,0.1,0.8,0.2,0.9,0.8,0.1,0.1,0.3,0.2,0.9,0.8,0.2,0.1,0.3,0.2,0.8,0.7,0.8,0.2,0.7,0.1,0.8,0.2,0.9
11,0.1,0.1,0.3,0.1,0.2,0.1,0.3,0.1,0.1,0.2,0.1,0.2,0.1,0.9,0.1,0.1,0.8,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.8,0.9,0.1,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.9,0.9
12,0.1,0.05,0.05,0.2,0.2,0.1,0.2,0.05,0.1,0.2,0.8,0.05,0.1,0.7,0.2,0.2,0.8,0.9,0.05,0.05,0.1,0.9,0.2,0.9,0.2,0.2,0.9,0.9,0.9,0.2,0.2,0.2,0.9,0.2,0.1,0.05,0.05,0.05,0.2,0.2
13,0.1,0.8,0.2,0.9,0.3,0.1,0.2,0.8,0.3,0.2,0.1,0.3,0.7,0.9,0.2,0.1,0.8,0.1,0.2,0.9,0.8,0.3,0.2,0.3,0.2,0.1,0.9,0.8,0.2,0.3,0.2,0.3,0.2,0.3,0.2,0.9,0.8,0.2,0.9,0.8
14,0.1,0.3,0.1,0.2,0.9,0.1,0.1,0.1,0.2,0.8,0.7,0.8,0.2,0.2,0.7,0.3,0.2,0.1,0.8,0.9,0.8,0.3,0.9,0.2,0.1,0.2,0.1,0.8,0.2,0.9,0.1,0.3,0.2,0.8,0.2,0.2,0.3,0.2,0.2,0.1
15,0.1,0.1,0.9,0.9,0.1,0.1,0.9,0.5,0.5,0.5,0.1,0.5,0.1,0.1,0.1,0.9,0.5,0.9,0.9,0.9,0.5,0.9,0.5,0.9,0.1,0.1,0.1,0.5,0.1,0.9,0.1,0.1,0.9,0.1,0.5,0.9,0.9,0.5,0.1,0.1
16,0.1,0.0,0.0,0.9,0.0,0.1,0.0,0.9,0.2,0.8,0.7,0.8,0.0,0.7,0.3,0.2,0.1,0.8,0.3,0.9,0.2,0.1,0.8,0.2,0.9,0.3,0.1,0.8,0.2,0.9,0.1,0.2,0.0,0.0,0.0,0.1,0.8,0.9,0.2,0.9
17,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.1,0.9,0.1,0.1,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.1,0.1,0.9
